unknotdb-rf-descending-import-v0
snapshot_id	32cd2e96ddab2af3240e7572945735218922b31cef61cd776d4a1a52b2ff5ad2
model_id	q-grown-raster-axial-12:Q254:36d1122f5494d502e556994083a1a69adf1643d5be95cd9f80ffc13b68e68d63
range	0	2989
policy_limits	128	32
representation	id	stopping_key	old_u	new_u	cc	edges	status
representation	braid:29b6c35f0db0e39a8d67fe4b76a812e98c7e2dc5efbd7e823f2b1fd12ffc3690	487b7590aea0b3a52675d05dc2c9a75e6e87b1dfc14da013ee3a706b99c60626	8	8	0	0	already-covered
representation	braid:2e3745c1f70b62674f3e82db88b1f0e67065bac5c0e8eba8700379e6913c9857	edbb08a92baa4ac5c9110f44c56495c43d395dee1391e914a937ac3bb07f3d2a	6	6	0	0	already-covered
representation	braid:31d84e351b0906153e0a326dbcee6996e67e3b7b5578588e236c2926d05c5c90	8185ba30ff4088f7aa2923a3e72acae96e33bf571429899323242cc8fc2d80b8	8	8	0	0	already-covered
representation	braid:332d3f566468a92cefaac6df498fc81841437db881317780ea38cffb96c68b9a	444377d42fe652e25c985ab7e683115efcc17611d3c4926324ec939c6ac46c31	7	7	0	0	already-covered
representation	braid:3335e0cbf14118131037fc2760dbb1823a115963b753f54782773271c8e19867	02160198bcf29951ff132377b662bc34b29509fe404c1e720c13eded9828455c	7	7	0	0	already-covered
representation	braid:35e06947e27c5a98a46b90724ba435f106f785852acb3d5a2c8a885ff561f7a5	80dc97d7771ba9a098e2b5b217c53483d85b9d232bca88a5df56445fa6c2337a	6	6	0	0	already-covered
representation	braid:380f94c120ddb6d6668aef2ea5b27c8bc3ff5d4d8a35d74f14c78f87bb81fd08	a353d070a4c2791160cd8956d1c2e0a639820d84853b204a43e66ba971f6f560	8	8	0	0	already-covered
representation	braid:41a7eb3cbee4497e58fa09ba040c084457b5247f8f434ef5041c405c3400cf20	6e4fbc24780feca48e58d4599ce9e17a4c8b484bb11e1422128c01c36ccf3a58	7	7	0	0	already-covered
representation	braid:41f735ff278db18d7401c8077b76140b3198420da445df98e370cef3606e81a3	82e9afa4957e6608247ef242ddcccdc2d15f1c02c4f6bcd550322cd12dc56900	8	8	0	0	already-covered
representation	braid:460561f6d18e8ad3a5c74963da056c0cbeda21c16d2eb44ef1800a00a5b02f88	b74059a8d0cb3e28931a858eb32aa23bc1e04f8c2b3d15412cb74fabaf7a0cf9	6	6	0	0	already-covered
representation	braid:4b415d221acf4d44a7b2931c57e19f926e8379ac0296d492d88d0fc2fa12b451	3e49ab9db10f25744d6bded7dc8298ffc775375c8b1051c38ad99a439e587a6f	6	6	0	0	already-covered
representation	braid:50d81fb3bbadf17285ef3e8610d825ce39d4007249a114acc1c7b8593bd7a82d	60f57e56739fb8334b6ee9d0c7a0dfbdca0c687ce0e4ea8dbc6e94cc46054f57	8	8	0	0	already-covered
representation	braid:52e51e5a02449fa2ac1eedbd34f855224ee38bd6ff2ff7a9bd62e93d98e8319c	c8501eac744474fdeb9fa9dd1352d9f346ce81967c6ed349a4c3965d5c4d6198	6	6	0	0	already-covered
representation	braid:5437cb6759fad4477414acb86974e2b9ce97932720c9e8c7362b4464473a9ed1	f46053bda9c4c7ba90aebcc88c16e54246070756523d1ab02247d2f8e546b769	8	8	0	0	already-covered
representation	braid:5b2c66e1c8bacce93a9ef4c0830e1f50659da961200db858818c845c62f64120	862bda1619e8d6a988a5a78afb351e181c367248ec1a208f5d697ac8c0038cab	8	8	0	0	already-covered
representation	braid:5c6f00de6baba985619aac8338d7141fe2c50e7e2ad67bd73d796ac5ca8a228d	fe6d9a526a75b765f34e505349c6c8040e376177db3adc1bbc3985607b5bf3e8	8	8	0	0	already-covered
representation	braid:5c8cb6805495383b5f19906309a99456631bde87c5af1e8181de84d90c410e7e	87be480b6540662a5e492510dd4cc8f6ffac300de5b74b232e7f884fbdd57cca	7	7	0	0	already-covered
representation	braid:5e463dfab13caa4ec4c060059626ccf59f78bf73c9a25d750e335aa7e6c071ef	5f81eca273330a3f7e7a49ece99dcacfd1eb35202a5a2cdd75abf8399a74e027	8	8	0	0	already-covered
representation	braid:5ecd0a4a43f4264540ae884888286c76170738963c2ea2bf731866353bd1309d	93a96d116d647f6c05d530767c20029627e7b115e53ab33e173c995ca3fa1713	6	6	0	0	already-covered
representation	braid:620e82669c4e025e3c83e3c2726ea395b625ae8221f4ed2f1fbace87f4b5ffee	dd834b0e550bb25df1a9a488c1a4a74b9b6b42635fcfa02f7a0f6ff98d394a6f	8	8	0	0	already-covered
representation	braid:622d1901dd6f145878fea2cd7831069a0d2a08b11c3d12a2debda875ae07adb5	b72192833ab589c7d5546a81b7d301be5e187ce098bf6050921a3107c19ead65	5	5	0	0	already-covered
representation	braid:65ea5bb91d473f5fb3af9961483597496ad592822b5d7880c187e5bb3db47284	7b8532af39a1ebda9bb100ae5c2ed8f729f4619167c45de760c1f041c9c71b42	8	8	0	0	already-covered
representation	braid:675bcf4a862cc623fb54ecefbf7c2f0d23171e71261db9f245e462c98e962471	ec6966a413fcd36188f34cb6c896e572807356cd7556053260d2da35e2f83b5d	6	6	0	0	already-covered
representation	braid:6951e7e6fb28093304c77097708e7a155cbf1551733d9be542efb4633be97a17	3d9690a4e1e37479cab25f952095cb58b10766e57da3a9f0f401e6d15290702d	4	4	0	0	already-covered
representation	braid:6d4bddd5f8073099e13be4a9af780586fec4e541c968022261ae89df36e6188c	84e984fa74e98f292c2a386bc50723ab9f36d11581254d7ce169af1f739b8333	8	8	0	0	already-covered
representation	braid:71dc99656591d25e0e628804e9903d1004fde6c53ac38ede15a78c7d3f7aeb81	44a4cd9d599b352c9561eb771bd32bffe31f8bf05bce6bfcdd22b3806eee1cd7	4	4	0	0	already-covered
representation	braid:725a1ca8eea2611830f6750ad5895b8883546e12facf9c5af42eccca0d3f208b	fcbf99c8d9ddb9389b87fe35a6a0da299ae25878c85da6fa8138943000fd480e	5	5	0	0	already-covered
representation	braid:751154390fa03ab2f11573c7768acc0898384d190ecbc8638889936b3217cec0	874d37a104d50a2cbe4a6d412f1e02bc989507bc958ed43c8cf3be133893982a	5	5	0	0	already-covered
representation	braid:7791ecf34e002fb1b8328e9acf5d59050e31f4c37fb4d3d3eda42e2fac2af4ca	46e4ca3fa33cac4c61b47d3a95b5571ed32c8de2fcbf12b16e107b1d4a80cc3b	8	8	0	0	already-covered
representation	braid:7864de22ccc02cb18c91b58e0c958c7c057bc0a1f28b967260b7c4fa99611a19	e49ecd24b29a186fcc693c0246bcf61d81f116e03ac809c385c85e987d63aa00	7	7	0	0	already-covered
representation	braid:7a9964c564abe56db264ec59ec032b00f50fe1dfc3982d5a4319d8e39eb56ef7	1072bcdcee658e0a2595215db536cf839676f1cfefef50d02361a98acd25cb22	8	8	0	0	already-covered
representation	braid:7d7440f5f1b9f7439931b3d67d7c1ba51eed2913f97620a6825fec7ab7edd4b8	8e1ea99b8e7b91f29db5c585b94aed98c8ed7e095c2e1d2ae0a3154d2e10b1e1	8	8	0	0	already-covered
representation	braid:8015e27e76688235eb7aef856c5d82b98c7784ace53c1e00614b9156e4f412ef	75a784d066bffd53d19ca8d080810e3526ccafdcbebc67354c4de3b68aa41b40	7	7	0	0	already-covered
representation	braid:80dfaab4f3b5631074fb13b438703a2f47a6787eada84d73745a8d51d3e8faf4	5f3547ac5a4db9dd1d0284231bf05f8e83fa4687a61760db208b21a4ce3092d6	5	5	0	0	already-covered
representation	braid:8177ed1ccc52dec832ab25193ee42caf03bf4e92f8cb222c26982d6e03d1dca2	c4dd49d6a2552a6e29ed9acd88daabd3d6a311ae445c4ff73dbffd2568014fec	6	6	0	0	already-covered
representation	braid:8ed49f8337c83eba16384a47ac988b08839e7226fa38de9e033892095c4718a1	eb7238acc9cb381803748d8fbff870eae8ad97098643ae432b5ce0c7dbf66cf2	6	6	0	0	already-covered
representation	braid:92c6dcc1516b0a403039b31f8964ae4415f40ed4b78a9060d1eb338e4a6d5d91	75cd20d5cc6d79dbb56e9aa935cbb7ff27ed137e6f602aafd791facb842461f0	6	6	0	0	already-covered
representation	braid:936000b616c95d24683ca4f57d8dd958d86e3549ad757d9c06200269ffcad8c1	d86a8caffcb0d3b614c2825e04553630cf11695146d955559527e9a10a9a8c58	6	6	0	0	already-covered
representation	braid:a16168b2ddef925ba45710c6bf6dde24990ca51b5e38c6566e2342944290d87e	c28e52e03e7453b7332c11aabd93f11e6e26ea7f3724f2e9826b2674379e48bb	6	6	0	0	already-covered
representation	braid:a6ef0be7f29c8b4de69b07e519f5bbdffa8439ef4f3d9647cc2d72997a62876b	6976d6e4eb2fe9f6b5c138f87cdf13858e74a16b5054d12e6850f5836bec372a	5	5	0	0	already-covered
representation	braid:a83cdf16974633b38cb4ffff140a6ffdc43385d20756ce16765dd4bff151d641	7643e2b350b24271c02e340308263567497edc45fcdcebd5c17f3e9173bfafaa	8	8	0	0	already-covered
representation	braid:ac70b8cb21bb29aa855eb8cba5d59f040a4268923701e3ca1adef54395451519	94b3e77094c21813615c44b316e8109f348a4384d07c46f3fb2cb2221374c255	6	6	0	0	already-covered
representation	braid:adeabee10c78602baab09e7df24c95e4cba9fe2d386d4293bcb4b9a6de15b93d	530e26d9cb1b73f29710dfdd14228d7c60179d8ba32b8b3bf8f3661790cb5e01	4	4	0	0	already-covered
representation	braid:b1ccf0134eaa62c78f52980d83c522510ea416276a01aee3a48dbe73fdc47809	f68815e34e43e20278805edf0c4fb5d104253775208027aa810879519772cbb6	8	8	0	0	already-covered
representation	braid:b1d7faaa1dc9c7ff6495d3d228a0624df56f8acab5c974a7d6f9d58c4726d81b	f8600f4f4f824729555ae80152f5b01889ad8c9e41761b77ef1192f36662e83f	8	8	0	0	already-covered
representation	braid:b898d6185984f2fcf358cac797bedee56244595e0592ca9f54536593973971e6	bad8be53f43182c8412ff55a7542eb55c07274e3097959cf30d8a3a0b386cea6	6	6	0	0	already-covered
representation	braid:b8dacd100fef40f22369221e71931ce3e7f1abca965a9b65d891aac7d574a5b1	738e66f7d338cd8f96014d5a4507431d3f330aa434a23d5fcc05a9136e83e1b8	5	5	0	0	already-covered
representation	braid:c9bf8ccbb59ff9484114e70fcd26943b0de1486e05072b36bbbb1dd207bafb8f	b18dfa59995712e2b673893fcbeba80d86b7b6ee0d012c98ba2dbc7db1f81115	6	6	0	0	already-covered
representation	braid:caae3885d9cc144968c6760f77102423560897327d205123f1207f152191c75f	c8da36f82e74f96423421809f7e3b55a9a1dbd805bd658a1e9970e7cc31be73e	6	6	0	0	already-covered
representation	braid:d0448d381e3b05a62a3e4d2d425ca1ce507820909b43e28c5e1ff4238970cc5b	5c86161c52e0be38186f31e1b364d6671128110e5b507afa76fa51701942dfe6	5	5	0	0	already-covered
representation	braid:d9fc976eaeca3f37e5e29d28f009547691747969d92b662eda4136d8e09c93f1	96b6c3cfc88a552bfffa846ea4759ecd7519af545f8e81ca87db023b43e773f5	7	7	0	0	already-covered
representation	braid:da1f67b4718b72a943f0ea48dd978ffdd2e120ea74d4ad03887ca41720ec0e6d	187d8ae7d039fbdbb23a9d670cec048378e3ddde3c76afe7468fbbb5ae6b0473	5	5	0	0	already-covered
representation	braid:e2478962ab6bf4c01e7c5198f3032aac6f5e174b1283192e8a513cf55324e5cd	b4615901847dc9c0adb5c97b3bc2dccbecb332567ea9f97c8fbff923195203ed	8	8	0	0	already-covered
representation	braid:e8927b0b340119e6d63b67dbc1027505d5a68f5bc3a914b45afae1d3e4ff77af	f6ac08c805bcf6e49249bd40cbd8adb2bc5124d17428c91f7884bbf682088200	8	8	0	0	already-covered
representation	braid:ea1e1c9055a09273ab1b7ce050e8c6f80f71f497a5af60f41422f07fc7ddf67c	5376adc267ba7f1b3ec3f230fe725d9438992bf08453cc1d19529d4d4279b83e	6	6	0	0	already-covered
representation	braid:ebbb82e60804ab3a99b0d3d4f999b691e6cf4c74a43470cd0895f7e51e440bce	8e24a22c010aaf752eaeaf79d05dc66c2680249eb7bad1491c43b99ecfaf413b	7	7	0	0	already-covered
representation	braid:f6b772b32bfa2ae3a8b5dabe4015e4981c3ce21a4088df4d489af5e0e70f42a9	c4dc6e9fbb08b856e42662c9b557b6b3ca5a3a8e9381995028ba6a3e50b139b7	4	4	0	0	already-covered
representation	braid:fbbb19cc4b30046751f321cf65f410947486076c2327b7d4c1c4cf41eecffbad	1549496071e4da204b68ed5fde4ac50c8f69588a167dcafaa969995992b216fd	6	6	0	0	already-covered
representation	braid:0189d6b1b106ce902484e528cff07812640f512b486633ae2fe4aed536367c5d	2dcc99bd05c98edaa83ddae2a29f4029e0fae85370d8139ba9911a2e75505aea	6	6	0	0	already-covered
representation	braid:033041f4d5fbd2f87503a292ce3a5509bc109649ecc475dba974ff05f614e9a6	3bf9159dbd7d4a467382b8d59e2d23601ca1482bf835660e6655421ca7375aeb	6	6	0	0	already-covered
representation	braid:04886b68758239199b83f36c31e8e2c120a4835aa67302479046a6dadfae3262	66beff34478eccf845efad35dfe279a2941568572cf9b6317d509bbb3565fdb2	5	5	0	0	already-covered
representation	braid:06fceb80b9cb71d255f5a862ad68e86dcaefbaf5d08717f957b5b282c1129c32	f49da2bf96919a17139027006b6877fe6a5a06c470c99d3757b77e7c179343a4	6	6	0	0	already-covered
representation	braid:078ce7f98fd26c50b338f8d7017d3f1717932e4d77df2d3f447c8d70409d1418	52853455cbe518ee009e35f090f62afa88d22bc570be59ad99ff462eed82b48d	7	7	0	0	already-covered
representation	braid:09bc67417f5811955c2997f0afb46e195cfbbd9b4c322bbdb406c9394d5b0124	e91d7f90563957a9c5857826f9bf404796efc4c0fa1dc324999c5a8918e30f55	6	6	0	0	already-covered
representation	braid:0b4cfa3ca9b857c07ba0d073ff071360f39d8b0510f6713f425286d3f2164497	ee628be0bd6c3c8a773376599c0e7fc8dc46f81ec7d9200e9d12404c93dc8518	8	8	0	0	already-covered
representation	braid:0cf88d84c74bfdd8110e6e45e40e60cd663bdfc682fada5c006d8eb6d7f15677	de0592bd17e03e21b623744fba8204b49a6ad9359948a4120d50482c0a01e093	5	5	0	0	already-covered
representation	braid:0d73f75423a9b991b95f4d6864e8fee10dfbe3a40902f33ec4c2f565a199e37a	ad7385fc48fcbc6b1b98d373964258bdead5c368703651b94e36420fe0ec1b46	8	8	0	0	already-covered
representation	braid:0de2b41af3d08cdf1c43a0cd11637bbc993c391d1522f24132c04f40c0d5c1e4	e93685bdb117ff600d79ab4e37697a06beeed5197f247642d312ddf28732f048	7	7	0	0	already-covered
representation	braid:0f82cecaf26a75a2393865208c111452c75fdeb7d531689a4217ce60de8dc875	4e030eda72bd88f64687f2d3b0b5d632badab2ae47bc72dfbd3c4bd3ec889a7b	7	7	0	0	already-covered
representation	braid:0fd96e8219fc254d7df3933db735c69a47728d7a91c2419c27939b3ccab481bd	bac4c80e2ed1cde579fd23622878f771ef7d6ed09c2d0336e47f89cfce857cd2	7	7	0	0	already-covered
representation	braid:0fdaed306b72236bdf172b6d573c9f0c2184a6610f31dee4e02df50c340dbc37	36cbd5d3e53b96e01d53c8684f4caa1acabe34950ddc82c7d8f60b337a62ce2e	7	7	0	0	already-covered
representation	braid:103a2e5ff74e7776816a769a11eb2a9fc4b23f00efc467192d06105ad89003e1	38f27b1d7f323eaeeaf9ffb901ddbcf44a45f5c9a0b59e92cc4ded2446f40c05	6	6	0	0	already-covered
representation	braid:10f34260a5c37ec83be8bfed0c7859659be4424b77709feacb07787fcb4a4636	77f2939affc87da37e4779e10cbcf55e069c4988bab46fbd8b3465ea83ef0d56	8	8	0	0	already-covered
representation	braid:113f62d04b6ca3dd3fa4909843c74e3916f3ca9d56ac2516a8a21b96098d4dcf	2b40c51a01f70cbf8ee01ad76d7980a87ea4e1ca33e8459bcabc1f18bfc27c54	5	5	0	0	already-covered
representation	braid:1143cad23f2389930a0f9917fd699aca14aabf27e0774a4f45b79bf6a55bf854	3abdae74718e47645421972f792291ef9701517dbccacf83be2b1a7cf84c2f6b	6	6	0	0	already-covered
representation	braid:11adb03b6f51df5f6f030623aa26f85c42d2835acada747cc13ba8f40f1005e1	e9ab8146d16e29908855101b2b63a880a668f20cf6e1283aca775a8227c28075	6	6	0	0	already-covered
representation	braid:11cb6f46ea501101a28105179e9348bc0b6c1f4c303b8d9fdac8e565793357d4	be66a42e25cfaa920d2cc346b89c11bb31ea806b41238df46b90e487838f4494	5	5	0	0	already-covered
representation	braid:138c030a552686e2c1f48d7827c45bd32ff44332cec9f1ac02332cef3e2006a4	702f2612f06721321bc3d1c133e0ff0e2b3016d01c0d7e928a6f369001db33e8	9	9	0	0	already-covered
representation	braid:144be63da0123d8ef7c2cc3b278848ef9bb744975bf8a0bdd689cb5e16f6bc3a	1ee3b68d07acfcfa32434ecf4562e24951ec3820184ec36ee1ec16147c477a95	7	7	0	0	already-covered
representation	braid:14b3d54a3e3ec526614d7add2dc89427449320462afc13bd4c07fadd6a6d4b8c	f6477727dfc6995f7446a62b421ec870e5ffe6d373eafc398d232823c8944abd	8	8	0	0	already-covered
representation	braid:15cffb88d22c9cd806cbe2644b74d7d4c9a1ba9c3a67204f73a3c7ddcb9aef46	885f21abc3a48d355bbd9c7a433ff424b946ec366be9e325ed0d563172ca557a	6	6	0	0	already-covered
representation	braid:1693de68572907933b3792fc5aa61bd3415ee84af2e2ba9722b6ddf7103b848d	f138e681333de49182535ed152a2142dac5dd6be48730b535383d442e77a777d	8	8	0	0	already-covered
representation	braid:175ea41c67e35ed26013d4b10b155a8637d5951437fb56b35c7beb33dd99699e	aade0c26a562c4b0faa8be3460a32e5a6abddebbc7980e9b31b489b4eeb95839	7	7	0	0	already-covered
representation	braid:1926d53655f28cdf7160791c6ca0cf0380a1530b4c9be109772e543081b67572	503368d086be562ff0f9dff8f6c3f98efc1924c6bd7080bb27814bdbb36ce6d4	5	5	0	0	already-covered
representation	braid:19dfb5db146ec54d33702d0ab3086038c3ab700571d61c3e5aeba71e95bf0be1	1732d8b65be0a729f338eaf7085f0b43ff3ad9c6d4bf50abc25b94c0137ca5b4	6	6	0	0	already-covered
representation	braid:19fbe1da71ab87043f3acdc37cae121ed01f314d320d671cdb2df2f3d222d32a	b888f90891b52cf25e5ce38ac418374d132a583a77707e1a7084f5a0ad411729	7	7	0	0	already-covered
representation	braid:1b33a5390f61af99ff3ac5bcf29560d2fe4abec096d57d52530e36b43ee2e7dd	b1a187776b0641a6a90f2ab43cfaf30e38246eb6fb02d4f28c7d6d87b0e64916	6	6	0	0	already-covered
representation	braid:1b7bffe15d56fe95c516b22d066985e35658b19895154838988ec9d3090af421	9c52a6e5c1c760831410400a38f9d8006d427dc33a7bbc65a6513a9ce446535f	6	6	0	0	already-covered
representation	braid:1d421a2b75a3e2a862eef0041194f92cd4d2b9048fd1db75fa96f733cb706481	9dc9e162d15fa2418a5826924e05bf7c9ce9890dc23f2a401635a911b29b9e08	6	6	0	0	already-covered
representation	braid:1df5d400159b8485d2be7073229f2858ff9fa56f6069508f76ac553cd5e7397f	8dc3cd422b938a32d6b89138689fccdefb36ceead25991c0f3a26ee22adf7b53	7	7	0	0	already-covered
representation	braid:1ec010c8e79b838d4c5d0df7d79c84ca02a38e8e5eace9016312348113a1a5cd	f005df23b4c241c194e6ece514410a457337c436318db125575eedbcb44dedee	7	7	0	0	already-covered
representation	braid:20ef593efbbbcd8ec0bea3eeddfeb4352cfd186c8edf8097d83a38e6f042e8bc	04cc057c9fc6bc938e96adb2bda2bbd06ff46230b81623f53d72b22589a4faae	7	7	0	0	already-covered
representation	braid:240072cb5d702ae4dada70f30109d285774f1f78a22576be86dad57740cfa50f	337fe31d38d9f932506b20075da93e58b69d7b72d66bfc713bc54e6de0fdbedf	7	7	0	0	already-covered
representation	braid:2436e015860a7f6020c8e8a1c0ab2ef5a0663bc6511864b74a42ae4a5c802aa7	6cdaac061f3d68af4ccd76616badee5581cf8e356dc4faf4ab8f0e34885f1d29	7	7	0	0	already-covered
representation	braid:2767073a4394cf105949234c21607ffcf0b866556ccc128cfad72253746e6934	d3a59575d272786a806c67998daa52d394e19a8c7822cad6dfa0f50201344127	8	8	0	0	already-covered
representation	braid:287ac8bafe86d4951e6aa11664507c634284155371994b58cc029bf288f7a08a	3f571c668fd46cf669c0c036e8bc6cb78cb6456219b6f5408de498d7eab56ef2	5	5	0	0	already-covered
representation	braid:2aad9f19329f08b3d4409d476a227d1f0a52b5e4a2411bfc28fd123df5ea9b6d	d776efbbb265936d8e6d7b2d49eb07c094223d390c34f681f8ab7074be57d2ad	6	6	0	0	already-covered
representation	braid:2b29a114c412715898cb9d7056b5b5351d62951df0c3a6499321998c619c8c8e	9f40195588080fd47a9c76b5cc476f54e0cde4f913c956434ed34d3ac54b3799	9	9	0	0	already-covered
representation	braid:2b84c2be3df9bbc19d4938a277f0f9e7cb37a60e7f3cee097391eb0cd2eeee2d	c9c1830029ec09015ee77c917e82cbc95c533eceb4f27b7deb1ebb48d2fb44f9	6	6	0	0	already-covered
representation	braid:2bdde04fb89df844be78f30ddfd70d7c6fde81026c4c10df99cb75b1fef94d41	ac9286abee886021300abedab115e0181f3ae0a0f9dd21e88e2920f897869d03	7	7	0	0	already-covered
representation	braid:2c680302e2fb80118e8e3573a6b750f64fba30545b8407d22fb565240e0f719d	1c3845b38386b8ae999aa2c8b62194ba7cc548a19bbea8aba853075df6e9cd8a	8	8	0	0	already-covered
representation	braid:2eaeef9d535158e0f3520fb12da91a29193a210af3deb2d9ab4d14f2c0065484	841d928edf634ef1df8d387861c0227bf0706e470596c64300cc7a3dcbadb5cb	4	4	0	0	already-covered
representation	braid:2f0f855f7caa609d4930c09ded22cf0d82ec400d1d576e1b1d234b6db8378dcf	444939c465ffd99e78def0ab73a17717d80ec4317627d8ff476c0f0b850e70fd	6	6	0	0	already-covered
representation	braid:2f172f2c9409f73d6a0d7b1259a5556569079fe095a29c288bb9d7f3bf30eaa6	a62aec4ca05d57c20bbc4ce71a775bda274bffc2e184c1c37055ef4dd9162007	8	8	0	0	already-covered
representation	braid:2f29d12832dd2611553b39337daeab7ad12a98a8dc7d61a3b9bb70104b223a44	6cd5244b00faa6c3974e16431eab00ee98e09b754e3821441d06ce2a38517b38	8	8	0	0	already-covered
representation	braid:2f9d700af81463084a90d64757b64230d851fefdb145b38137ea40169c51650d	ad57665a32d1002f84a6971bac10c7a64ec68e2f736d51fc4dfdf3f5b9ebb244	5	5	0	0	already-covered
representation	braid:30d850376c29c4d3e7c9759de8791380c8f7d3e7284d54af003703773cc92a8a	8a338052d01e76559bc9581ab52aa8f36530783e78af9b0aec41417d5eef9d3c	6	6	0	0	already-covered
representation	braid:30dab9f3518ff1428cf42d5f0d2473a3f295d8e76d8292683064691808191398	2676b7bb9e09632fd24ca62d17fd4e1f29c835544611c661917ba3839b9e169b	5	5	0	0	already-covered
representation	braid:31213ae94afb6abcd70934bafdb9c73910ef5f3bb4144fda060a5857c2f10423	f114acd0ff983e574fb68d5f65c7fc16f03f4f548fef746399bf2630b5cc1ebc	6	6	0	0	already-covered
representation	braid:34052b057b4142ada41ad121685225682d412db801ccc611414e80bee5eee10c	0c9caee21686b1a1c8927c7b02ce05f9fcffe9215ac4be20a597f99e428f8536	6	6	0	0	already-covered
representation	braid:34e15ff879bae1c225e0fcb9e3e6c8fde4624a08e4ca328dadb4ecf477dd7558	531544cc8b78bea3957bfe877688f4792eb441cf5bad83ef3c15fa5381229f60	8	8	0	0	already-covered
representation	braid:36e717fa7a3be083383e485a80c98f5de8061a83b7e2dc349ddf2f4f4c039c1e	03076d3837f4827c309772130720db3c50cdeedda172a0b9590bea4f99487851	5	5	0	0	already-covered
representation	braid:3783fbe7b3e96037bea74ac19e76478499ff92abcd705cd42214963255771164	be91fe8217476b1582c70d8b922b803f75c6278d7d28f51a10a2b222e6058d65	7	7	0	0	already-covered
representation	braid:381a0b437cf6a3fd2a43f5318f3e40ab221e32b4a1c91215247c9ffc72808e92	3ec8355b9daf721fda1e340949e8bd758d54271f67de243ddefb31b158acec22	9	9	0	0	already-covered
representation	braid:38476d1a39c34cc7745cbb1157ef39365c055c53e30585fe43098d2d4ca08664	dda0e46aaf95ebd96db5dd8a6339a77ecfeb8e4c387b024987018a5da98fe8f1	5	5	0	0	already-covered
representation	braid:3a1c326eefb1a0506011f926782dc9a309b8fcbe2e8925267e5c21d87de22dee	0f71924a10c5e74a39d5e04d7c6990fb0a382407457e7576b262c47b0b044ef9	6	6	0	0	already-covered
representation	braid:3af80c0ddc344982e2d25c81ec2fa84ab32c0a3ea9d2a2923389ada88e3e9c4c	132b62d784f4199d4c25540831ddcf6f4cdc145f74b31ba9939bfbf0e92f0a46	6	6	0	0	already-covered
representation	braid:3afa39e386e1ccef52a5bcbc15397167dc199039034c8ede1de675fa4ec31eae	75cc544a9fcead92668bfe752a9c6be494f10f7db35a01089f933b885e56d5cc	7	7	0	0	already-covered
representation	braid:3ba47637d316ca772112b40539338c3f080aae8430d3d033b16e208d7eb27c9e	2f64c32afa2a9e85923250c988741a893aba932f01a517986d4216d00822f1e6	7	7	0	0	already-covered
representation	braid:3c605e68f45a616589778f4039ff6772e73832106425eb1f71a25477827dbc3b	5c16d1944783a99895499cae2db1155b31778cae13de6a48b7d2c1b142ecf9bd	7	7	0	0	already-covered
representation	braid:3c9f816a626eaea18aac3494925d83f551b84d42a293978f0358f7d65380e2ea	2f26ca4c4aa7a497921afb35a91a6ec431f775131400356765dd8e438ea2c1d1	8	8	0	0	already-covered
representation	braid:3cfdb17d8ee40310779a37ad1fd0622a8a87ec64feb42bdca2f6c0ca59ce60e3	fe6cf90d39ce983c263d25c2fe5d468d6e93520bcdc8852b47a0f61509d8b358	5	5	0	0	already-covered
representation	braid:3d20eec12e1f02338bb2a17984d26499eb0c135130d7472d7fa16e09859679a5	cd4856db95d3ecf72fdea38952e11acf4fbce5ae1cf358ec9e96e15d09c394f8	5	5	0	0	already-covered
representation	braid:3dde00b893025f28f86521e0c28f792fbdcd636db3e24bef6b1b5c453c0861d9	e035dc08876decb9a25767b05db83052934248293cd727c83a7396ff00e025c5	7	7	0	0	already-covered
representation	braid:3e07fe1ac163c796d9f743071bacade08fc386d2f5c8c29559e8753716e826b2	a8ef181045cd415bcb412620bcf9609e3cf7c326d0a2ede935ea97f58fb9d1f8	5	5	0	0	already-covered
representation	braid:41abd120de26e5f4ce817b5abbd0bc3f2d08bbab2b4141b28a1053a17c1aaf71	fdddb6da42db58eff5a1bc9785f8977bb5cbe2f4cf251ace5f086e0b73493d17	7	7	0	0	already-covered
representation	braid:41f0a1781bbcf2ea0676242b6916c00288c7dd75315ecba7e9c7c4afda8bf478	5b14a6a761d92534d93bf5fe64f4a2e8b9105032d91c182f2cccef8a8a636312	6	6	0	0	already-covered
